sighted,reported,city,state,duration
19980516,20020711,"Wilmington (off coast of)","NC",2-3min
19980813,20020721,"Jeannette","PA",
20020709,20020709,"Strawberry Plains","TN",out of view
20020709,20020710,"Clearwater","FL",1 minute
19971120,20020707,"Melbourne (VIC","Australia),",10 Mins
19980615,20020528,"Cartago","CA",5 mins
20020618,20020620,"Evanston","IL",15 mins
20020723,20020728,"Avalon","CA",30sec.
20020708,20020710,"Henryetta","OK",NK
20020719,20020720,"Nashville","TN",10 minutes
20020627,20020628,"Dunn","NC",45 sec.
20020515,20020528,"Morrow","GA",15 Minutes
20020621,20020620,"Palm Beach","FL",5 min
20020609,20020609,"Papillion","NE",3 min
20020614,20020614,"Sykia","Halkidiki (Greece),",1 min
19931109,20020607,"LaPrairie (Montreal) (Canada)","PQ",1/2 hour
20020526,20020526,"Little Rock","AR",5 seconds
20020304,20020705,"Cleveland","OH",10 minutes
20020601,20020722,"Banks","OR",10 minutes
20020720,20020723,"Chittenango","NY",Approx 20 secs.
20020620,20020624,"Port Angeles","WA",35 minutes
20020723,20020728,"West Hills","CA",2 minutes
20020618,20020619,"Yarmouth","ME",2-3 mins
20010125,20020701,"Prospect Park","PA",30+ min.
20020706,20020707,"Cincinnati","OH",3-5 seconds
20020601,20020604,"Madison","WI",5 min
20020718,20020718,"Hoover","AL",5 minutes
20020610,20020611,"Manchester","NH",1 minute
19770501,20020524,"Yazoo City","MS",1hour?
20020715,20020722,"Aloha","OR",5 minutes
20020513,20020611,"Kaduruwela (Sri Lanka),",40 seconds
20020726,20020726,"Waldorf","MD",3 minutes
20020607,20020630,"Mt. Carmel campgrounds","SC",11 to 15 seconds
20020618,20020622,"Moultonboro","NH",1 hrs. approx.
20010704,20020714,"Slickville","PA",about 5 minutes
19730615,20020525,"Hampton","VA",1 to 2 minutes
20020701,20020701,"Sumner","WA",10sec
20020606,20020607,"Fresno","CA",5 minutes
20020610,20020613,"Isle of Palms","SC",
20010708,20020708,"Celo","NC",10 minutes
20020602,20020602,"Evanston","IL",In the sky
19990315,20020823,"Stockholm (Sweden),",couple a minutes
20020621,20020901,"Warren","PA",5-minutes
20020719,20020806,"Heber Springs","AR",116 Hwy. 25
19971113,20020908,"Corvallis","OR",20 minutes
20020903,20020911,"Rennes (France),",seconds
20020820,20020821,"Poland","ME",10 min
20020813,20020813,"Battle Ground","IN",10 seconds
20020827,20020909,"Cardiff (near) (UK/Wales),",1 hr +
19540715,20020807,"Greenfield (Rural area","6 miles so.)","IN",5 min
20020817,20020824,"Ajo","AZ",2.5hrs
20020825,20020830,"Belleville (Canada)","ON",4 hours
20020810,20020814,"Sandpoint","ID",?
20020906,20020906,"Kunsan City","South Korea,",1 min
20020810,20020811,"Export","PA",10 seconds
19731001,20020729,"North St. Paul","MN",Two minutes
19981106,20020803,"Monroe","WA",3sec
20020819,20020819,"Detroit","MI",8 to 10 minutes
19991207,20020801,"Indian Springs AFB (Just outside)","NV",20-30 minutes
20020807,20020808,"Tukwila","WA",3-4 seconds
20020726,20020803,"Evans","WV",20 minutes
20020803,20020807,"Florence","OR",20 minutes
20020829,20020829,"Littleton","CO",2 minutes
20020812,20020813,"Chelmsford (UK/England),",1 min
19790601,20020816,"Napier (New Zealand),",5mins
20020901,20020904,"Republic","WA",10 minutes
20020828,20020829,"Abbotsford (Canada)","BC",15 sec.
20020903,20020903,"Evansville","IN",
20020815,20020830,"Derry","NH",60 seconds
20020908,20020909,"Jamaica","NY",15 minutes
19900712,20020802,"Calnevari  (Mojave Desert)","CA",10 minutes
20020813,20020814,"Mesa","AZ",10 min
20020815,20020816,"Gaviota and Lompoc (between)","CA",several minutes
20020726,20020729,"Washington","D.C.","DC",
20020830,20020903,"Grove City","PA",several mins.
19940710,20020815,"Kingston (Near) (Canada)","ON",5 mins
20020809,20020810,"Las Vegas","NV",1 hour
20020717,20020729,"Duluth","GA",4-6min
19670815,20020824,"Albuquerque","NM",half an hour
19960415,20020803,"Ft. Morgan","CO",2 minutes
20020906,20020907,"Mesa","AZ",several minutes
19781006,20020803,"Nuriootpa (Australia),",45 seconds
20020829,20020830,"Toledo","OR",millisecond
20020824,20020824,"Sacramento","CA",4 minutes
20020816,20020817,"Seattle","WA",5-10 seconds
20020827,20020828,"Albuquerque","NM",30 seconds
20020726,20020824,"Seattle","WA",1 minute
20020907,20020909,"Jacksonville","FL",1 second
20020806,20020813,"Tucson (nearest town)","AZ",5 minutes
20020803,20020805,"Aurora","CO",1-3 minutes
20020811,20020811,"Burien","WA",2 minutes
20020802,20020806,"New Zealand,",26 minutes
20020809,20020810,"Manalapan","NJ",30 minutes
20011111,20020730,"Bloomington","IN",4 hours
20020906,20020906,"Bad Axe","MI",1minute
20020901,20020901,"Omaha","NE",5 minutes
20020813,20020815,"Midland","VA",
20020903,20020904,"Delafield","WI",2 minutes
20020216,20020804,"Arlington","TX",17:50 to 17:52
20020725,20020731,"Galt","CA",15 min
20020810,20020812,"Beach Haven","NJ",10 minutes
20020816,20020817,"Myrtle Beach","SC",15min-20min
19630715,20020809,"Great Lakes","IL",20  minutes
20020810,20020822,"Albury (NSW","Australia),",4 min
20020804,20020807,"Austin","TX",Approximately 10 minutes
19720820,20020831,"Clark A.F.B (Philippines),",10 sec
20020703,20020803,"Scituate","MA",35 minutes
19970622,20020824,"Orlando","FL",30sec
20020908,20020908,"Germantown","TN",4 SECONDS
20020821,20020822,"Olympia","WA",1 hr
20020909,20020909,"Mehoopany","PA",15 min
20020828,20020903,"Upland","CA",4 min
20010908,20020802,"St. Annes (UK/England),",30secs
19810815,20020905,"Sultan (Sultan basin)","WA",five minutes
20020417,20020818,"Philadelphia","PA",30-40 seconds
19970615,20020826,"Helsinki (Finland),",About half an hour
20020729,20020809,"Terrace (Canada)","BC",20seconds
19980717,20020731,"Fort Lauderdale","FL",ten mintutes
20020820,20020827,"New Castle","IN",10 seconds
20020715,20020826,"Pomfret","VT",
20020707,20020807,"Belleville (Canada)","ON",1 minute
20020803,20020804,"Chula Vista","CA",10-12 min
20020728,20020801,"Coutit","MA",10 seconds
20000830,20020906,"Shropham Norfolk (UK/England),",5 mins
20020830,20020831,"Rome","OH",20 min
20020721,20020808,"Javea Port (Spain),",
20020419,20020729,"Carterville","IL",25-35 minutes
20020820,20020820,"The Pas (Canada)","MB",2 seconds
20020823,20020904,"Marmaris (Turkey),",&plusmn; 2 minutes
20020822,20020827,"New Port Richey","FL",10 mins
20020908,20020908,"Abilene","TX",5-6 sec.
20020808,20020808,"Burlington","VT",a minute at least
20020821,20020822,"Lebanon","TN",5 minutes
20001220,20020808,"Fort Collins","CO",camping
20020806,20020814,"Winnipeg (Canada)","MB",1minute
20020802,20020910,"Osseo","WI",30 min.
20020823,20020825,"Louisville","KY",30 min
20020728,20020804,"Sedona","AZ",20 seconds
20020710,20020803,"Canadian","TX",10min
20020810,20020812,"Redding","CA",&gt;1hr
20020805,20020806,"Petaluma/Sausalito","CA",1 sec. each
20011223,20020811,"Bradenton","FL",2 minuts
20020823,20020823,"Albuquerque","NM",5sec
20020829,20020830,"Bridgewater","Somerset (UK/England),",approx 2 hrs
20020820,20020906,"Prestonsburg","KY",few seconds
20020706,20020801,"Middleton","Annapolis Valley","NS",10 minutes
19960615,20020814,"Coeur D&apos;Alene","ID",3 minutes
20020907,20020907,"Seattle","WA",15 Minutes
20000123,20020804,"Rio Rancho","NM",3 hrs
20020906,20020906,"West Newton","PA",on-going
20020811,20020815,"Belleville","MI",20 minutes
19860620,20020822,"Teller","AK",15 min.
20020729,20020730,"Nashville","IN",1 min
20020730,20020731,"Graham","NC",1 Hour
20020813,20020815,"Midland","VA",
20020812,20020813,"Coventry (UK/England),",approx  6 seconds
20020831,20020902,"Brighton","MI",Few minutes
20010112,20020903,"Covington","VA",3 minutes
0,20020825,"Necochea (Argentina),",10 seconds
20020812,20020827,"Ludlow","CA",30sec
20020828,20020828,"Mattawa","WA",6 or 7 seconds
20020715,20020808,"Arnes/Gimli (R.M. of) ?? (Canada)","MB",Frequently
20020830,20020831,"Sarnia (Canada)","ON",30 sec. to 1 min.
20020731,20020731,"Hampton","VA",4 seconds
20020819,20020902,"Sunset Beach","NC",30secs
19940615,20020813,"Cheyenne","WY",30 Seconds
20020908,20020910,"Milford","OH",2or3min
20020902,20020905,"San Bernandino","CA",30 sec.
20020721,20020731,"Gilbert","AZ",2 minutes
20020822,20020903,"Crystal Lake","IL",30 minutes
20020908,20020909,"Matthews","NC",as long as i could see it
19981024,20020803,"Wilmington","NC",45min
20020803,20020813,"Allahbad (India)",".",
19990910,20020805,"Houston","TX",30 seconds
19750601,20020804,"Grand Island","NY",3 hr&apos;s
19850615,20020814,"Fairfax","VA",
19980601,20020804,"Wilmington","DE",3/14/98
20020808,20020811,"Keansburg","NJ",under 20 seconds
20020804,20020819,"Keaau","HI",1 &amp;1/2 min.
20020723,20020729,"Sequoia National Park","CA",1 1/2 min.
20020909,20020908,"Holland","OH",3 or 4 seconds
20020831,20020831,"Cleveland","OH",All night
20020906,20020907,"Harrisburg","PA",approx. 3 mins
19470220,20020806,"Syracuse","NY",one hour +
20000715,20020809,"Aurora/Woodburn","OR",20-30 min
20020809,20020809,"Seattle","WA",90 seconds
20020729,20020731,"Phoenix","AZ",
19701015,20020808,"Westland","MI",20 seconds
20020727,20020801,"Seattle","WA",20 seconds
20020715,20020826,"Indianapolis","IN",5 MIN
20020729,20020802,"Cliffwood","NJ",15 minutes
19960912,20020806,"Rawdon (Canada)","PQ",25 min
19980312,20020818,"San Antonio","TX",5 minutes
20020330,20020805,"Texarkana","TX",1 minute
19961101,20020807,"Federal Way","WA",1-2 sec
20020828,20020830,"Plymouth (near) (UK/England),",10 seconds
19990911,20020821,"Brownwood (rural area surrounding)","TX",1 minute
20020813,20020813,"Gaithersburg/North Potomac","MD",3 minutes
20020811,20020811,"Kirkfield (Canada)","ON",4 minutes
20020908,20020908,"Granby","CT",3 to 5 minutes
20020117,20020729,"Swinnomish Channel","WA",four minutes
20000829,20020906,"Shropham Norfolk (UK/England),",15 Minutes
20020905,20020905,"Appalachia","VA",
20020907,20020907,"California","PA",5
20020825,20020826,"Chualar","CA",8:02 P.M.
20020822,20020821,"Durant","OK",8-10 minutes
20020806,20020810,"Sandila (India),",10sec
19990331,20020822,"Montoursville","PA",4 sec.
20020904,20020904,"Lynnwood","WA",2 minutes
20020816,20020822,"Moclips","OR",35 minutes
20020812,20020813,"Rifle","CO",1 minute plus
20020828,20020830,"Peach Orchard","AR",45 minutes
20020907,20020907,"Astoria","NY",about 30 min
20020808,20020808,"Seattle","WA",15 min
20020728,20020824,"Thornton","CO",25 sec
20020801,20020818,"Middle Cacios Islands,",45sec
20000615,20020731,"Kayseri (Turkey),",
20020810,20020827,"Rockaway","NJ",5 min
20020824,20020823,"Englewood","FL",2 months
20020809,20020808,"Liverpool (UK/England),",5 mins
20020812,20020812,"Jackson","MI",20miniutes- 2 hours
19790406,20020824,"Santa Marta (Colombia),",20 MIN
19940119,20020819,"Summit","SD",10 minutes
20020812,20020813,"Conisbrough (DONCASTER) (UK/England),",15 secs
19830910,20020816,"Mulberry (Near)","IN",15 minutes
20020821,20020826,"Christchurch (New Zealand),",5 mins
19890515,20020805,"Ridgecrest","CA",10 seconds
20020804,20020812,"Sault Ste. Marie (Canada)","ON",5 minutes
20011223,20020821,"Roswell","GA",
20020713,20020817,"Hamlin","PA",3 mins.
19991220,20020902,"Eastern Passage (Canada)","NS",10 Minutes
20020818,20020819,"Bridgewater (Canada)","NS",5 to 7 mins
20020908,20020908,"Hilton Head","SC",15 minutes
20020809,20020809,"Seattle","WA",1 minute
20020904,20020906,"Richmond","ME",12.00AM to 4PM
20020821,20020821."",".",
20020815,20020815,"Sonora","CA",3hrs+
20020724,20020731,"Everson","WA",20 seconds
20020816,20020816,"Round Rock","TX",8 Seconds
20020807,20020808,"Petaluma","CA",5-min
20020811,20020811,"Weldon","CA",2-4 secs
20020827,20020827,"Deerfield","FL",MINUTE
20020806,20020816,"Skowhegan","ME",21 min.
19980820,20020729,"San Antonio","TX",1 minute
20020610,20020802,"Chantilly","VA",Two Hours
20020810,20020819,"Gaviota","CA",2 minutes
20020811,20020811,"Rochester (west of)","NY",slowed down
20020823,20020904,"Mesa","AZ",2 minutes
20020810,20020813,"Buena Vista (None around for miles)","CO",Half hour
20020824,20020825,"Sparta","TN",3 minutes
19971111,20020805,"Enumclaw (outside of)","WA",???????
19920615,20020820,"Sedgefield (UK/England),",5 seconds
20020904,20020905,"Washington Island","WI",5 minutes
20020729,20020801,"Uttar Pradesh (India),",India
20020826,20020827,"Eagle Creek","OR",15 minutes
19800715,20020830,"Conroe","TX",3 to 4 Hours
20020810,20020810,"Rising Sun","IN",30 sec.
19650501,20020729,"Appelton","WI",5 minutes
20020812,20020818,"Beaver Falls","PA",15 seconds
20020821,20020826,"Harrison Township","MI",2-3 minutes
20020731,20020731,"Corpus Christi","TX",seconds
19730803,20020827,"San Antonio","TX",30 to 40 minutes
20020806,20020807,"Brandywine","MD",1 minute
20020828,20020829,"Louisville","KY",
20020806,20020806,"Landover Hills","MD",20-30 minutes
20020908,20020908,"New York City/Staten Island","NY",10 seconds
20020208,20020809,"Mulwala,,NSW Australia,",40mns
20020905,20020906,"Mt Vernon","IN",2 hrs
20020107,20020815,"Arlington","VA",1-2 seconds
19911205,20020819,"Gloucseter (UK/England),",10 minutes
20020820,20020823,"Noxon","MT",45 minutes
20020903,20020909,"Las Vegas","NV",5 minutes
20020804,20020821,"Kelowna (Canada)","BC",1:00 minute
20020813,20020814,"Beverly Hills","CA",2 hours
20020731,20020825,"Shropham Norfolk (UK/England),",15 minutes
20020804,20020804,"Keystone","CO",1 hour
20020809,20020809,"Adelaide (Australia),",5 seconds
20020816,20020824,"Ohiopyle","PA",5 min
19570715,20020731,"Temple City","CA",15 min
20020808,20020808,"Canberra (Australia),",2 minuts
20020813,20020821,"Roseville","MN",20 minutes
19990415,20020806,"Charlottesville","VA",3 hours
20020811,20020820,"Albuquerque","NM",2 MIN.
20020731,20020731,"Liberty","OH",15 minutes
20020608,20020826,"Beaver","PA",0:01:30
20020906,20020906,"Gillette","WY",5 seconds
20010720,20020901,"Koblo","Hrubieszow (Poland),",3-4 minutes
20020729,20020811,"Sayward (Canada)","BC",3-4 seconds
20020813,20020813,"Rochester","NY",6 seconds
20020810,20020812,"Camden Point","MO",2 to 3 min.
20020813,20020813,"Pleasanton","CA",15 seconds
19710615,20020821,"Santiago (Chile),",no se
20020809,20020811,"Graham","WA",1 1/2 minutes
20020907,20020908,"Tulsa","OK",5-7 seconds
20020818,20020825,"Bakersfield (1-30","North of)","CA",15 min.
20020427,20020815,"Benicia","CA",
20020830,20020906,"St. George Island","AK",3 seconds
20020901,20020909,"Sturbridge","MA",10 minutes
19750911,20020729,"Grand Coulee","WA",10 minutes
20020805,20020806,"Lutsen","MN",~2 minutes
20020702,20020730,"Kristianstad (Sweden),",1 minute
20010615,20020802,"Naperville","IL",5-8 min
19890515,20020826,"Hooksett","NH",2-3 minutes
20020726,20020729,"Portland","OR",seconds
20020807,20020809,"Luray","VA",2 hours +
20020907,20020909,"Guntersville","AL",Less than 5 minutes
20020810,20020823,"Waterford","ME",20 Minutes
20020905,20020905,"Willow Brook","IL",2 minutes
20020730,20020730,"Loudon","NH",3 minutes
20020804,20020805,"Shelton","WA",approx. 45 min.
20020814,20020814,"Edmonton (Canada)","AB",
19800601,20020816,"Ethell","WA",3 to five minutes
19790615,20020908,"Lavigne (Canada)","ON",5 min.
20020818,20020818,"Stark","KS",5 minutes
20020809,20020818."",".",5 min
20020730,20020801,"Magna","UT",10 minutes
20020824,20020905,"Conshohocken","PA",2 minutes
20020905,20020911,"Riceville","FL",10 seconds
20020810,20020815,"Ashland","OR",2 minutes
20020901,20020904,"Trout Lake","WA",1 minute
20020811,20020813,"San Rafael","CA",5 sec
20010615,20020731,"Lake Worth","FL",Sunset
20020715,20020820,"Tantoora Beach (Israel),",
20020805,20020805,"West Vancouver (Canada)","BC",1 minute
20020819,20020822,"Leesburg","FL",10 seconds
20020726,20020729.",",
20011021,20020902,"Avon","NY",few seconds
20020830,20020905,"Dover","DE",6 minutes
19540715,20020818,"Oakdale","NY",45 seconds
20020615,20020819,"Clearwater","FL",30 minutes
19951001,20020808,"UK/England,",
20020808,20020808,"Cincinnati","OH",15 to 30 seconds
20020731,20020730,"Hungry Horse","MT",30 seconds
20020123,20020804,"Arlington","TX",18:10 to 18:14
20020908,20020909,"Glenfield","NY",1:00a.m.
20020904,20020905,"Brooksville","FL",35min
20020810,20020810,"West Sand Lake","NY",15
20020910,20020911,"Lake City","MI",1-2 minutes
20020816,20020827,"Coalinga (near","on south I-5)","CA",3 minutes
20020827,20020828,"Toronto (Canada)","ON",5 minutes
20020813,20020813,"Bothell","WA",2 mins
20020830,20020831,"Dickinson","ND",2 minutes
20020716,20020730,"UK/Scotland,",
20020807,20020807,"Arlington","WA",15-20 min
20020828,20020830,"Elma","WA",1 hour
20020716,20020817,"Washington","D.C.","DC",45 seconds
20020824,20020824,"Tinley Park","IL",20 minutes
20020208,20020803,"Wierden (Netherlands),",8 minutes
20020824,20020825,"Jacksonville","FL",1 minute
19760618,20020827,"Warden","WA",15 min.
20020805,20020806,"Martinsville/Mooresville","IN",15 min
19890630,20020906,"Birmingham (UK/England),",2 minutes
20011118,20020809,"Bradenton","FL",
20020810,20020810,"Laval (Canada)","PQ",20 seconds
20020720,20020803,"Fairfeild","ME",
20020817,20020817,"Burlington","MA",2 to 3 min
20020123,20020903,"Swan Hills (Canada)","AB",10 min
20020901,20020903,"Parry Sound (Canada)","ON",30 seconds
20020804,20020902,"Derry","NH",5 minutes
20020803,20020804,"Papillion","NE",10-15 secs
20020806,20020808,"Baltimore","MD",6:24
19990725,20020806,"Manitowoc","WI",1 min
20020822,20020822,"Crystal Lake","IL",45 mins
20020821,20020821,"Dartmouth (Canada)","NS",1 min.
20010707,20020819,"Melbourne","FL",3 seconds
19760615,20020820,"Port Noarlunga (Australia),",2minutes
20020814,20020814,"Atlantic Ocean (between Nassau","Bahamas","and Florida)","FL",10-13 seconds
20020723,20020808,"Kernville","CA",1 Minute
20020830,20020829,"Lost Creek","WV",
20020620,20020812,"Landover","MD",about 1 hour
20020806,20020806,"Brampton (Canada)","ON",1- 1 1/2 Minutes
19780815,20020804,"Amherst (Canada)","NS",2 minutes
20020910,20020910,"Fairfax","VA",3 Seconds
20020329,20020907,"Last Chance","CO",15 min.
